id,age,gender,income,education,region,loyalty_status,promotion_usage,satisfaction_score
79359,21,Female,9246,College,East,Silver,0,5
74642,27,Female,43965,Bachelor,East,Regular,0,4
45063,29,Female,47667,HighSchool,South,Silver,0,5
58748,32,Female,6843,Bachelor,North,Regular,0,5
23382,31,Male,35083,College,North,Regular,1,6
93084,34,Male,43453,HighSchool,East,Regular,0,5
67894,30,Female,16451,Bachelor,West,Gold,0,5
66598,30,Male,39847,Bachelor,West,Regular,0,6
23353,23,Female,34159,Bachelor,West,Regular,0,4
18876,38,Female,39241,College,East,Silver,0,5
42835,34,Female,42560,HighSchool,East,Silver,1,4
68145,33,Male,25642,Bachelor,West,Regular,0,4
21568,28,Female,15432,College,West,Silver,0,6
19664,28,Female,35540,College,East,Gold,0,5
91442,40,Female,38433,Bachelor,East,Regular,0,4
87058,33,Male,12589,HighSchool,North,Regular,0,5
13840,30,Female,43034,Masters,East,Regular,1,5
83788,28,Female,49434,College,North,Regular,0,3
88962,30,Female,27908,Bachelor,East,Gold,1,5
80879,28,Female,19305,Bachelor,North,Silver,0,6
28414,35,Male,49571,HighSchool,West,Regular,1,6
62471,35,Male,27424,HighSchool,South,Silver,0,7
36059,34,Male,39659,College,East,Regular,0,4
31327,32,Male,38849,College,East,Silver,1,6
64862,23,Female,38166,Bachelor,East,Regular,0,5
71738,31,Male,25834,Masters,South,Silver,0,6
12436,35,Female,21570,HighSchool,East,Gold,0,4
5147,29,Male,7501,College,East,Regular,0,6
34330,26,Male,12761,College,East,Regular,0,5
64001,32,Female,35740,Bachelor,West,Regular,0,4
84238,34,Male,16925,Bachelor,East,Silver,0,4
79471,26,Male,17427,College,South,Regular,0,6
43785,30,Female,9142,Bachelor,South,Silver,0,4
21197,29,Male,13840,College,West,Regular,0,5
39159,32,Female,38425,Masters,South,Gold,0,5
28967,30,Male,49480,HighSchool,West,Gold,0,4
86537,32,Female,22637,Bachelor,South,Regular,1,4
92084,32,Female,14068,College,South,Silver,0,3
60229,30,Male,8463,College,South,Silver,0,5
99014,31,Female,43970,Bachelor,North,Silver,0,6
2323,32,Female,8171,College,East,Silver,0,4
82416,23,Male,45863,HighSchool,East,Silver,1,4
17383,31,Female,30487,HighSchool,East,Silver,0,6
70739,41,Male,46766,Masters,South,Gold,1,5
76112,33,Female,20677,College,North,Regular,0,6
83228,26,Female,42038,College,South,Regular,0,6
40028,31,Female,17769,Bachelor,West,Regular,0,5
3700,35,Male,26746,Masters,West,Silver,0,5
82959,27,Male,36060,Bachelor,South,Regular,1,4
46727,36,Female,36923,College,West,Silver,1,5
1808,29,Female,33711,Masters,South,Regular,1,6
99633,29,Female,24434,Bachelor,West,Silver,1,6
699,32,Female,32906,HighSchool,East,Silver,0,4
52029,30,Female,38133,HighSchool,South,Regular,1,5
48008,21,Male,44006,Bachelor,South,Regular,0,4
28793,27,Male,7384,College,West,Regular,0,6
33178,31,Female,28105,College,North,Regular,0,4
74118,28,Male,16069,College,North,Regular,0,3
64091,28,Female,6109,College,South,Regular,0,5
79528,33,Male,39547,HighSchool,East,Silver,0,7
66144,30,Male,17854,Bachelor,North,Regular,0,5
71586,32,Male,16648,College,East,Regular,0,6
26550,32,Male,35836,Bachelor,North,Regular,0,6
966,30,Male,23466,Bachelor,North,Regular,1,6
44923,35,Male,42707,College,North,Regular,0,5
10592,23,Male,8685,Masters,East,Silver,1,4
32074,32,Female,21208,HighSchool,West,Regular,0,5
91759,25,Female,46402,College,East,Regular,0,4
23257,30,Female,32419,College,West,Silver,0,5
17347,24,Male,11668,College,South,Silver,1,3
41968,30,Male,5724,College,South,Regular,0,5
74963,30,Male,48558,College,East,Silver,0,5
54892,23,Male,15485,Masters,South,Regular,0,7
59447,32,Male,29698,Bachelor,East,Regular,1,3
12622,38,Male,40092,College,East,Gold,1,5
82718,38,Female,26417,Bachelor,West,Regular,0,5
49210,27,Male,47116,HighSchool,East,Silver,0,5
38926,28,Male,35831,College,East,Gold,1,4
19489,27,Male,46529,College,East,Regular,0,6
18970,28,Male,43786,HighSchool,East,Silver,1,6
16101,26,Male,23762,College,West,Regular,1,4
26923,36,Male,44204,College,West,Regular,0,5
64215,34,Male,15320,Bachelor,North,Regular,0,4
2100,31,Female,25483,College,North,Silver,1,5
52347,25,Female,28088,Bachelor,East,Regular,0,6
27971,31,Female,32689,HighSchool,West,Regular,0,7
38318,37,Female,23706,HighSchool,North,Regular,0,4
18591,30,Female,17636,Bachelor,East,Regular,0,5
46891,26,Male,22696,Bachelor,West,Regular,0,4
45403,27,Female,11731,Masters,East,Gold,0,4
21905,28,Female,49168,Masters,West,Silver,0,4
23949,27,Female,10714,Bachelor,East,Silver,1,4
83881,35,Male,21977,Bachelor,North,Regular,0,4
15338,30,Male,45628,College,West,Regular,1,5
18750,30,Female,22422,Bachelor,North,Regular,0,4
68863,32,Male,45292,Bachelor,East,Silver,0,5
83014,32,Female,20343,Bachelor,North,Silver,0,6
75239,29,Female,18742,College,West,Gold,0,4
50926,32,Male,43699,Bachelor,North,Gold,1,7
33287,33,Male,10791,Bachelor,East,Silver,1,5
33196,34,Male,15227,College,West,Silver,0,6
69470,23,Male,41971,College,South,Gold,0,7
49717,36,Male,11670,Masters,South,Gold,0,4
3792,26,Female,34431,Bachelor,South,Regular,0,6
89703,26,Male,18677,College,South,Silver,0,6
73700,37,Female,37231,College,West,Silver,0,6
11403,30,Male,37775,Masters,East,Silver,0,4
80573,27,Male,16397,Bachelor,West,Silver,0,5
89661,35,Male,5089,College,East,Silver,1,5
90891,34,Male,47043,HighSchool,East,Silver,1,7
69921,28,Male,22970,Bachelor,North,Silver,1,6
8769,22,Male,23703,Bachelor,North,Gold,0,5
56717,31,Male,22278,College,West,Silver,1,5
39659,28,Male,16068,Bachelor,North,Regular,0,5
26356,26,Male,22011,College,East,Regular,0,5
32326,22,Male,24830,College,East,Silver,1,4
27170,29,Male,46915,Bachelor,West,Regular,1,3
83221,30,Female,23026,College,South,Regular,0,4
23630,33,Female,32573,Masters,East,Regular,0,5
17820,26,Male,13765,HighSchool,West,Regular,0,3
74010,37,Female,29136,College,North,Regular,0,6
33234,28,Male,26758,Bachelor,West,Regular,0,5
26253,35,Female,16613,College,East,Silver,0,4
62981,30,Male,20332,College,North,Silver,1,7
93177,34,Male,45065,Bachelor,West,Silver,0,4
54765,35,Female,32574,HighSchool,South,Silver,0,5
91043,30,Female,23086,College,North,Regular,0,6
30317,26,Female,46663,College,East,Regular,1,5
84840,32,Female,9772,College,North,Gold,1,4
72335,34,Female,29960,College,West,Regular,1,4
74656,32,Male,38072,College,East,Silver,0,6
14738,30,Male,23406,College,South,Regular,1,5
29526,27,Female,44168,College,East,Regular,0,4
67782,35,Male,38949,Bachelor,West,Silver,1,5
8971,28,Male,8521,Bachelor,West,Gold,1,7
74482,26,Female,27893,College,North,Regular,1,4
37193,35,Female,30857,Bachelor,North,Regular,0,5
58485,30,Female,6742,College,West,Silver,0,4
14973,30,Female,6448,College,South,Silver,0,3
20161,23,Female,35312,College,North,Regular,0,6
99237,33,Male,47168,Bachelor,West,Regular,0,5
13110,26,Male,40830,Bachelor,South,Regular,1,6
63580,25,Female,10721,College,South,Regular,0,5
4499,31,Female,41906,Bachelor,South,Regular,0,4
54163,35,Female,10691,College,South,Regular,0,5
65550,31,Male,8650,College,South,Regular,1,4
71581,33,Male,22151,Bachelor,East,Regular,0,6
5158,39,Female,7484,Masters,East,Regular,1,3
59426,31,Female,23446,HighSchool,East,Regular,0,3
19777,27,Female,27400,HighSchool,South,Regular,0,6
14469,33,Male,49034,Masters,East,Regular,0,5
23974,24,Female,5125,College,West,Regular,0,4
69594,27,Female,27918,Bachelor,North,Regular,0,4
69371,28,Male,7811,College,West,Regular,1,5
25536,35,Female,15635,College,North,Regular,0,4
78309,21,Male,33609,Bachelor,North,Silver,0,5
4247,27,Female,23007,College,West,Regular,0,6
10325,22,Male,31277,HighSchool,North,Regular,0,5
94496,28,Female,38332,College,North,Silver,0,7
1584,32,Female,11659,Masters,West,Regular,0,5
38870,35,Female,31503,College,East,Silver,1,5
25788,31,Male,41638,Masters,West,Silver,1,5
32160,33,Female,21966,HighSchool,East,Regular,0,5
70336,19,Male,20436,HighSchool,East,Regular,0,4
79260,26,Male,35591,Masters,North,Silver,0,6
78956,35,Female,25701,College,West,Regular,0,5
99555,33,Male,42499,College,North,Silver,1,4
14546,25,Female,11284,College,West,Regular,1,4
97818,34,Male,5491,College,West,Gold,0,5
2350,25,Female,8453,College,East,Gold,1,5
61704,27,Male,12870,HighSchool,West,Regular,1,7
74744,29,Female,30048,Bachelor,West,Silver,0,6
78336,42,Male,14360,Bachelor,South,Regular,0,5
57489,29,Female,19409,HighSchool,North,Silver,0,6
18955,34,Female,49049,HighSchool,North,Gold,0,5
20819,27,Male,25606,Masters,West,Silver,0,4
39546,26,Male,47226,Bachelor,East,Regular,0,6
74069,20,Female,10244,Bachelor,East,Regular,0,5
47318,31,Male,46833,Bachelor,South,Silver,1,5
15767,32,Male,31913,Masters,West,Regular,0,4
85026,28,Male,34219,College,South,Silver,0,5
94925,24,Male,48859,HighSchool,East,Silver,1,5
88711,34,Male,21767,HighSchool,East,Silver,0,4
27335,34,Female,35303,HighSchool,West,Gold,0,4
81529,31,Male,18653,Masters,West,Silver,1,5
58318,29,Male,30568,HighSchool,West,Silver,0,6
35245,38,Male,28464,Bachelor,South,Regular,0,5
40498,33,Male,41399,HighSchool,West,Regular,0,6
10836,19,Female,33691,College,West,Regular,0,5
99794,34,Male,28167,Bachelor,East,Gold,0,6
70004,27,Female,33600,HighSchool,West,Regular,0,5
40842,32,Female,5133,Bachelor,West,Gold,1,5
69861,30,Male,32045,College,West,Regular,1,5
13766,26,Female,47951,Bachelor,East,Gold,0,4
93055,28,Female,29604,Bachelor,East,Regular,1,5
9980,30,Female,23118,HighSchool,East,Regular,0,7
34272,26,Male,7304,College,North,Regular,1,5
88013,30,Female,22492,Masters,North,Gold,0,3
29466,28,Male,17726,HighSchool,East,Regular,0,3
80949,34,Female,9664,HighSchool,West,Regular,0,4
91368,33,Male,25479,Bachelor,East,Regular,1,4
96361,29,Male,45786,Bachelor,West,Regular,0,4
63446,26,Female,17559,College,East,Regular,0,4
16235,36,Male,46653,HighSchool,West,Regular,0,4
94959,31,Female,40468,College,East,Regular,0,4
78084,31,Female,24490,College,West,Silver,0,6
87762,33,Male,9237,Masters,East,Regular,1,6
76970,24,Female,38993,Masters,West,Regular,0,7
53134,30,Female,42051,Bachelor,West,Silver,0,5
97851,25,Male,20237,College,North,Regular,0,6
28645,34,Male,10936,College,East,Regular,0,3
45532,24,Male,5058,Bachelor,North,Regular,0,6
66439,31,Female,36567,Masters,North,Regular,0,6
12753,30,Male,40504,Bachelor,West,Regular,0,3
88342,34,Female,8232,College,East,Silver,0,4
39747,28,Female,48156,HighSchool,West,Regular,0,4
33736,28,Male,9810,College,East,Regular,0,4
88418,35,Female,32302,HighSchool,West,Silver,1,5
40535,31,Female,34605,College,East,Silver,0,5
65375,27,Female,18676,HighSchool,East,Silver,0,6
75955,29,Female,19268,College,West,Regular,1,5
18177,37,Male,41271,College,North,Silver,0,3
1176,33,Male,10570,Bachelor,East,Regular,0,6
29579,28,Male,45286,HighSchool,South,Regular,0,5
2593,40,Male,31088,HighSchool,North,Regular,0,5
93486,41,Male,7934,Bachelor,East,Regular,1,6
95209,33,Male,19079,Masters,South,Regular,0,5
94264,28,Male,32096,Bachelor,South,Regular,1,6
74852,30,Male,21808,HighSchool,East,Regular,0,4
48673,28,Female,14249,College,West,Gold,0,4
102,31,Male,34887,College,East,Silver,0,4
94520,26,Male,32516,College,North,Regular,1,7
73147,27,Male,22457,College,West,Regular,0,5
69341,24,Male,36581,College,South,Regular,1,5
92568,30,Male,43111,Bachelor,North,Regular,1,5
5035,25,Male,9960,HighSchool,East,Regular,0,6
97256,33,Male,31982,College,East,Regular,0,6
63419,34,Female,21751,College,East,Regular,0,5
69710,28,Female,32078,HighSchool,South,Silver,0,3
24148,30,Female,24264,College,North,Regular,1,5
15369,32,Male,18458,College,East,Regular,0,6
14702,29,Female,28053,Bachelor,West,Regular,1,7
90878,24,Female,45553,Bachelor,North,Silver,0,6
66425,26,Male,35086,College,East,Regular,1,5
10913,31,Female,39809,Bachelor,West,Silver,0,4
68633,36,Female,29952,HighSchool,West,Regular,1,7
61996,33,Male,39596,College,West,Regular,0,4
9725,32,Female,30489,HighSchool,East,Regular,1,4
81348,28,Male,28673,College,West,Regular,1,5
72936,33,Male,21370,College,East,Regular,1,6
12267,30,Female,40630,College,North,Regular,1,6
90318,30,Male,19799,HighSchool,South,Regular,1,5
3113,29,Male,43733,College,North,Regular,1,3
69546,33,Female,10269,HighSchool,West,Gold,0,4
7218,32,Male,38553,Bachelor,North,Gold,0,4
36558,41,Male,33920,HighSchool,East,Regular,1,4
41267,30,Male,26081,Bachelor,East,Regular,1,6
58559,40,Female,32409,HighSchool,South,Silver,1,5
34402,39,Male,10708,HighSchool,North,Silver,1,6
81055,28,Male,34305,HighSchool,West,Regular,0,4
46865,34,Female,12811,Bachelor,South,Silver,0,4
33030,34,Female,23472,Masters,West,Regular,1,5
90020,32,Female,5557,College,East,Silver,0,6
18756,30,Female,34299,HighSchool,North,Regular,0,4
19784,35,Male,20585,HighSchool,West,Regular,0,4
39177,33,Male,22288,Bachelor,North,Gold,1,6
18622,29,Male,49405,College,East,Regular,0,6
67100,23,Male,24164,Masters,North,Regular,0,4
61217,26,Female,35537,HighSchool,North,Regular,0,5
77898,29,Male,46516,HighSchool,South,Regular,1,6
4010,35,Male,26517,Bachelor,East,Regular,0,7
2998,28,Male,21894,Bachelor,West,Silver,1,6
44098,25,Male,7100,HighSchool,South,Regular,1,4
43603,30,Male,26880,Bachelor,West,Regular,0,5
29888,37,Male,26356,HighSchool,East,Regular,0,5
46396,32,Male,42692,College,West,Regular,0,4
48817,32,Female,19771,College,South,Regular,0,5
65358,33,Male,10300,College,West,Regular,0,6
92532,30,Male,46652,College,South,Regular,0,6
47150,33,Male,24406,Bachelor,West,Regular,0,6
21969,28,Male,49001,College,East,Regular,1,7
55447,31,Male,19702,HighSchool,East,Regular,0,5
70088,25,Female,25577,College,East,Regular,0,5
69023,31,Male,11556,College,South,Silver,0,5
86966,31,Male,30214,College,South,Regular,1,4
79990,36,Female,39615,College,West,Regular,0,7
27472,27,Female,38230,Bachelor,West,Regular,0,4
20683,25,Female,16609,Bachelor,East,Silver,0,4
32179,35,Female,33089,HighSchool,South,Regular,0,6
97563,30,Female,20926,Bachelor,West,Regular,0,7
2099,33,Female,5458,Bachelor,North,Regular,0,3
53917,30,Female,22415,Bachelor,East,Regular,0,4
51938,31,Female,13960,College,West,Silver,0,6
90412,22,Male,45283,Bachelor,East,Regular,1,5
3137,28,Female,33601,Masters,South,Regular,0,4
87390,25,Male,35767,Bachelor,East,Gold,0,4
25142,32,Male,44647,HighSchool,West,Silver,0,6
80063,33,Male,20962,College,East,Regular,0,5
24897,28,Female,47907,College,East,Regular,0,4
9435,29,Male,22953,College,North,Silver,0,6
14312,15,Male,32977,Masters,West,Regular,1,6
7109,30,Female,6137,HighSchool,West,Silver,1,4
52354,31,Female,8430,Bachelor,East,Regular,1,5
29846,25,Male,33750,College,North,Gold,0,5
69783,32,Male,10665,Bachelor,East,Silver,1,6
53790,38,Female,49582,College,North,Silver,1,6
22024,26,Male,26096,College,West,Silver,1,3
20309,34,Female,39523,Bachelor,South,Silver,0,6
80093,37,Female,38899,Bachelor,West,Silver,0,7
10745,28,Male,6196,Bachelor,East,Regular,0,4
67031,24,Male,47010,HighSchool,South,Silver,0,6
72040,36,Female,28890,College,East,Silver,0,5
68565,30,Female,32447,HighSchool,South,Silver,0,7
46991,32,Female,47669,Bachelor,East,Silver,0,6
60098,37,Male,34362,College,West,Regular,0,7
3230,36,Male,39293,Bachelor,West,Gold,0,6
76762,27,Female,11477,College,West,Regular,1,5
57477,32,Male,25939,College,East,Regular,0,5
25460,24,Male,17026,College,West,Silver,0,4
29436,27,Male,7464,Bachelor,East,Silver,0,4
13167,23,Female,14809,Masters,West,Regular,0,4
8021,26,Female,34459,Bachelor,South,Silver,0,4
36922,38,Male,28459,College,West,Silver,0,3
20808,32,Female,15497,HighSchool,West,Silver,0,5
29324,40,Female,45345,Bachelor,East,Regular,0,5
48298,26,Male,37461,HighSchool,East,Silver,0,5
88043,34,Male,34950,College,East,Regular,1,5
152,33,Male,26110,Masters,North,Regular,0,6
32496,28,Male,8241,Bachelor,East,Regular,0,5
12735,24,Male,27328,Bachelor,West,Regular,0,4
22494,34,Male,20690,Bachelor,West,Regular,0,6
99475,32,Female,32199,Bachelor,East,Regular,1,5
95297,25,Female,35088,College,South,Regular,0,6
4506,36,Male,15718,College,South,Silver,0,5
2645,33,Female,20103,College,North,Regular,0,4
9984,28,Male,44555,Bachelor,East,Regular,0,6
71098,31,Male,46244,College,West,Silver,1,6
59726,38,Male,40987,College,West,Gold,0,5
81268,38,Male,21084,Bachelor,East,Gold,1,3
94851,29,Male,35555,HighSchool,North,Regular,1,5
54945,32,Male,44478,Bachelor,East,Silver,1,7
64381,31,Male,7775,College,South,Silver,0,6
66141,31,Female,43409,College,North,Regular,0,4
19071,43,Female,43641,Bachelor,South,Silver,0,6
82689,26,Female,7101,HighSchool,East,Regular,0,5
11294,30,Female,11889,Masters,North,Silver,0,6
25353,30,Female,31626,College,North,Regular,1,5
49759,33,Female,34263,HighSchool,East,Gold,1,5
34503,35,Male,37865,College,West,Regular,0,6
74094,39,Female,29671,College,South,Regular,1,5
82103,34,Female,7645,HighSchool,South,Regular,0,4
81871,31,Female,15514,HighSchool,North,Regular,0,5
45275,25,Male,35971,College,West,Gold,0,4
34120,28,Male,41034,College,North,Regular,0,5
45998,26,Female,21855,HighSchool,West,Regular,0,4
16272,28,Male,25746,College,North,Regular,0,6
15663,28,Female,20169,Bachelor,South,Gold,0,5
6837,32,Male,30799,Bachelor,East,Regular,1,4
74915,35,Female,44140,College,South,Gold,1,5
73282,18,Male,40191,HighSchool,East,Regular,0,7
47295,26,Male,41328,HighSchool,West,Regular,0,4
42741,26,Male,39251,Masters,West,Regular,0,6
64666,28,Male,5652,HighSchool,West,Regular,1,6
6236,35,Male,42041,Masters,East,Silver,0,6
98668,30,Female,20590,Bachelor,East,Gold,1,5
16802,31,Female,49937,College,North,Regular,1,5
14732,29,Male,22956,Bachelor,East,Gold,0,5
66266,38,Female,38482,Bachelor,South,Regular,0,4
73790,29,Female,40823,College,North,Regular,0,4
2543,22,Female,18729,College,East,Silver,0,5
20226,27,Male,38033,College,East,Regular,0,6
67021,33,Male,24139,College,North,Regular,1,5
44063,29,Female,17748,Bachelor,East,Regular,0,7
43318,33,Male,17589,HighSchool,South,Regular,1,4
69633,29,Female,43808,Bachelor,East,Regular,1,5
38703,22,Male,9066,Bachelor,East,Regular,0,4
16010,25,Male,43079,Bachelor,West,Regular,0,5
41198,38,Female,27836,Bachelor,South,Regular,0,5
89448,33,Female,41027,College,South,Regular,1,4
63474,27,Male,25265,College,South,Silver,0,6
22883,33,Male,26580,Bachelor,East,Regular,1,5
49871,30,Female,30078,Bachelor,South,Regular,0,5
39967,18,Female,24884,Bachelor,South,Silver,1,6
54901,29,Male,5430,HighSchool,East,Silver,0,4
48185,39,Male,23775,College,West,Regular,0,4
17151,36,Male,23182,College,East,Regular,0,6
35806,34,Female,44920,College,North,Regular,0,4
47105,21,Female,34349,Bachelor,East,Silver,0,5
80431,33,Male,45044,Bachelor,North,Regular,1,5
84747,31,Female,19827,College,East,Gold,0,5
26865,35,Male,24204,College,East,Silver,0,5
52072,39,Male,20492,College,East,Silver,0,6
31373,21,Male,6483,HighSchool,North,Gold,0,5
59297,30,Male,41708,Bachelor,South,Regular,0,3
22614,33,Male,37678,Masters,East,Regular,0,4
75053,32,Male,23029,Bachelor,East,Regular,0,4
59964,23,Female,24171,College,West,Silver,0,3
48683,23,Male,48385,Bachelor,South,Silver,1,7
21996,26,Male,20530,Bachelor,South,Regular,0,4
18123,28,Female,48913,College,West,Regular,1,5
80351,23,Male,28646,HighSchool,East,Gold,1,5
69671,19,Female,30539,Bachelor,South,Regular,1,6
81984,38,Female,5587,Bachelor,South,Gold,1,5
69466,29,Male,21581,College,West,Silver,0,6
33839,23,Female,16573,Masters,South,Gold,0,5
48275,29,Female,37002,Masters,South,Regular,1,6
38308,32,Male,36884,HighSchool,West,Regular,1,4
89149,20,Male,21734,HighSchool,West,Regular,0,3
70990,30,Male,35740,HighSchool,West,Regular,1,4
31596,29,Male,9104,Masters,North,Regular,0,4
77491,29,Female,33271,College,North,Silver,0,5
33010,30,Female,13881,Masters,North,Silver,0,7
45384,26,Male,43944,College,West,Gold,0,6
37200,32,Male,30920,Masters,South,Silver,1,6
